img_path,table_mask,col_mask,original_height,original_width,hasTable,table_count,col_count,table_bboxes,col_bboxes
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00599.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00599.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00599.jpg,3610,2752,1,1,1,"[[(279, 1728), (2480, 1728), (2480, 3383), (279, 3383)]]","[[[(296, 2023), (282, 3353), (399, 3354), (415, 2023)], [(455, 2023), (439, 3354), (594, 3357), (610, 2026)], [(652, 1731), (634, 3357), (796, 3357), (801, 1733)], [(841, 1733), (836, 3357), (992, 3362), (998, 1889)], [(1037, 2028), (1032, 3362), (1988, 3370), (1993, 2042)], [(2040, 1745), (2028, 3370), (2202, 3372), (2216, 1747)], [(2256, 1747), (2242, 3372), (2348, 3371), (2365, 1749)], [(2405, 1749), (2388, 3371), (2462, 3373), (2475, 1920)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00600.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00600.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00600.jpg,3608,2768,1,1,1,"[[(250, 182), (2470, 182), (2470, 3451), (250, 3451)]]","[[[(270, 477), (270, 3451), (378, 3451), (391, 478)], [(431, 478), (418, 3451), (576, 3451), (583, 477)], [(623, 182), (616, 3451), (771, 3451), (781, 182)], [(821, 182), (811, 3451), (970, 3451), (973, 330)], [(1013, 477), (1010, 3451), (1967, 3451), (1972, 479)], [(2017, 182), (2007, 3451), (2186, 3451), (2184, 182)], [(2224, 182), (2226, 3451), (2334, 3451), (2337, 182)], [(2377, 182), (2374, 3451), (2450, 3451), (2454, 369)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00601.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00601.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00601.jpg,3608,2741,1,1,1,"[[(265, 187), (2492, 187), (2492, 3369), (265, 3369)]]","[[[(284, 478), (284, 3378), (407, 3377), (412, 476)], [(452, 476), (447, 3377), (600, 3376), (606, 478)], [(648, 185), (640, 3376), (795, 3376), (796, 184)], [(836, 184), (835, 3376), (993, 3375), (995, 327)], [(1036, 477), (1033, 3375), (1987, 3370), (1991, 476)], [(2036, 183), (2027, 3370), (2207, 3369), (2214, 183)], [(2254, 183), (2247, 3369), (2358, 3369), (2352, 183)], [(2392, 183), (2398, 3369), (2471, 3369), (2468, 353)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00602.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00602.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00602.jpg,3602,2773,1,1,1,"[[(245, 178), (2468, 178), (2468, 3443), (245, 3443)]]","[[[(265, 478), (267, 3299), (387, 3300), (389, 475)], [(429, 475), (427, 3300), (581, 3301), (583, 477)], [(619, 178), (621, 3301), (775, 3303), (777, 178)], [(817, 178), (815, 3303), (974, 3305), (972, 329)], [(1012, 478), (1014, 3305), (1968, 3311), (1970, 478)], [(2013, 182), (2008, 3311), (2190, 3310), (2183, 183)], [(2223, 183), (2230, 3310), (2337, 3315), (2329, 184)], [(2369, 184), (2377, 3315), (2445, 3313), (2445, 367)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00603.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00603.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00603.jpg,3602,2746,1,1,1,"[[(275, 187), (2484, 187), (2484, 3403), (275, 3403)]]","[[[(295, 478), (295, 3403), (403, 3403), (409, 478)], [(449, 478), (443, 3403), (598, 3403), (606, 476)], [(646, 187), (638, 3403), (791, 3403), (798, 187)], [(838, 187), (831, 3403), (995, 3403), (995, 326)], [(1035, 475), (1035, 3403), (1984, 3403), (1990, 476)], [(2035, 187), (2024, 3403), (2205, 3403), (2206, 187)], [(2246, 187), (2245, 3403), (2358, 3403), (2357, 187)], [(2397, 187), (2398, 3403), (2464, 3403), (2464, 363)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00604.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00604.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00604.jpg,3608,2767,1,1,1,"[[(237, 183), (2470, 183), (2474, 3393), (241, 3393)]]","[[[(271, 480), (271, 3389), (393, 3386), (391, 480)], [(431, 480), (433, 3386), (586, 3388), (585, 480)], [(625, 183), (626, 3388), (781, 3388), (778, 183)], [(818, 183), (821, 3388), (980, 3388), (976, 335)], [(1016, 480), (1020, 3388), (1977, 3388), (1972, 478)], [(2016, 183), (2017, 3388), (2193, 3388), (2185, 183)], [(2225, 183), (2233, 3388), (2343, 3388), (2332, 183)], [(2372, 183), (2383, 3388), (2459, 3388), (2449, 367)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00605.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00605.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00605.jpg,3608,2739,1,1,1,"[[(266, 187), (2499, 187), (2499, 3460), (266, 3460)]]","[[[(286, 481), (290, 3459), (415, 3459), (419, 481)], [(459, 481), (455, 3459), (610, 3461), (612, 482)], [(651, 187), (650, 3461), (803, 3460), (802, 187)], [(842, 187), (843, 3460), (1003, 3462), (1001, 332)], [(1040, 481), (1043, 3462), (1995, 3460), (1999, 476)], [(2048, 187), (2035, 3460), (2215, 3460), (2214, 187)], [(2254, 187), (2255, 3460), (2368, 3460), (2360, 187)], [(2400, 187), (2408, 3460), (2479, 3460), (2475, 356)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00606.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00606.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00606.jpg,3607,2769,1,1,1,"[[(261, 161), (2465, 161), (2465, 3439), (261, 3439)]]","[[[(279, 460), (255, 3425), (375, 3426), (404, 458)], [(444, 458), (415, 3426), (573, 3427), (599, 464)], [(635, 164), (613, 3427), (766, 3428), (792, 166)], [(832, 166), (806, 3428), (965, 3429), (990, 319)], [(1028, 468), (1005, 3429), (1962, 3435), (1985, 471)], [(2030, 181), (2002, 3435), (2180, 3436), (2209, 184)], [(2249, 184), (2220, 3436), (2333, 3437), (2349, 186)], [(2389, 186), (2373, 3437), (2445, 3439), (2465, 359)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00607.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00607.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00607.jpg,3607,2741,1,1,1,"[[(274, 185), (2492, 185), (2492, 3501), (274, 3501)]]","[[[(300, 482), (286, 3501), (400, 3501), (420, 481)], [(460, 481), (440, 3501), (595, 3501), (615, 481)], [(654, 185), (635, 3501), (791, 3501), (808, 185)], [(848, 185), (831, 3501), (989, 3501), (1004, 337)], [(1041, 483), (1029, 3501), (1985, 3501), (1998, 485)], [(2044, 185), (2025, 3501), (2204, 3501), (2214, 185)], [(2254, 185), (2244, 3501), (2358, 3501), (2380, 185)], [(2420, 185), (2398, 3501), (2472, 3501), (2475, 360)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00608.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00608.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00608.jpg,3607,2769,1,1,1,"[[(273, 168), (2463, 168), (2463, 3450), (273, 3450)]]","[[[(295, 462), (256, 3433), (378, 3434), (412, 462)], [(452, 462), (418, 3434), (573, 3435), (606, 467)], [(646, 170), (613, 3435), (768, 3436), (808, 171)], [(848, 171), (808, 3436), (971, 3437), (998, 319)], [(1037, 471), (1011, 3437), (1966, 3449), (1992, 476)], [(2038, 182), (2006, 3449), (2187, 3447), (2217, 183)], [(2257, 183), (2227, 3447), (2341, 3448), (2354, 184)], [(2394, 184), (2381, 3448), (2443, 3450), (2467, 362)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00609.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00609.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00609.jpg,3607,2741,1,1,1,"[[(273, 186), (2499, 186), (2499, 3509), (273, 3509)]]","[[[(295, 475), (293, 3509), (406, 3509), (423, 478)], [(463, 478), (446, 3509), (606, 3509), (619, 477)], [(659, 186), (646, 3509), (798, 3509), (804, 186)], [(844, 186), (838, 3509), (996, 3509), (1005, 329)], [(1044, 478), (1036, 3509), (1993, 3509), (2003, 475)], [(2048, 186), (2033, 3509), (2210, 3509), (2217, 186)], [(2257, 186), (2250, 3509), (2363, 3509), (2373, 186)], [(2413, 186), (2403, 3509), (2479, 3509), (2479, 364)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00610.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00610.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00610.jpg,3603,2769,1,1,1,"[[(260, 150), (2461, 150), (2461, 3423), (260, 3423)]]","[[[(285, 454), (266, 3422), (385, 3422), (407, 455)], [(447, 455), (425, 3422), (582, 3422), (604, 458)], [(645, 314), (622, 3422), (777, 3423), (716, 322)], [(839, 316), (817, 3423), (975, 3422), (920, 314)], [(1032, 462), (1015, 3422), (1974, 3426), (1980, 1134)], [(2033, 361), (2014, 3426), (2192, 3427), (2118, 354)], [(2245, 470), (2232, 3427), (2344, 3427), (2355, 470)], [(2395, 470), (2384, 3427), (2454, 3430), (2464, 472)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00611.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00611.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00611.jpg,3603,2741,1,1,1,"[[(287, 173), (2496, 173), (2496, 3452), (287, 3452)]]","[[[(306, 478), (295, 3450), (414, 3450), (432, 478)], [(472, 478), (454, 3450), (610, 3450), (625, 481)], [(667, 344), (650, 3450), (804, 3450), (745, 344)], [(861, 334), (844, 3450), (1003, 3450), (951, 331)], [(1054, 480), (1043, 3450), (1997, 3450), (2012, 480)], [(2057, 375), (2037, 3450), (2217, 3450), (2166, 368)], [(2269, 482), (2257, 3450), (2367, 3451), (2370, 1218)], [(2420, 477), (2407, 3451), (2476, 3452), (2489, 476)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00612.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00612.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00612.jpg,3603,2771,1,1,1,"[[(249, 174), (2477, 174), (2477, 3445), (249, 3445)]]","[[[(274, 469), (272, 3443), (393, 3442), (398, 470)], [(438, 470), (433, 3442), (589, 3445), (595, 472)], [(634, 336), (629, 3445), (784, 3441), (704, 334)], [(828, 327), (824, 3441), (983, 3442), (915, 325)], [(1023, 473), (1023, 3442), (1979, 3443), (1981, 475)], [(2024, 368), (2019, 3443), (2199, 3442), (2114, 361)], [(2238, 476), (2239, 3442), (2349, 3443), (2348, 476)], [(2388, 476), (2389, 3443), (2457, 3445), (2457, 477)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00613.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00613.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00613.jpg,3603,2744,1,1,1,"[[(278, 201), (2499, 201), (2499, 3448), (278, 3448)]]","[[[(298, 495), (299, 3457), (416, 3454), (420, 494)], [(460, 494), (456, 3454), (612, 3455), (616, 495)], [(656, 355), (652, 3455), (806, 3454), (744, 359)], [(849, 350), (846, 3454), (1004, 3453), (949, 343)], [(1044, 495), (1044, 3453), (2000, 3449), (1608, 493)], [(2045, 382), (2040, 3449), (2218, 3447), (2134, 374)], [(2259, 490), (2258, 3447), (2369, 3447), (2370, 485)], [(2410, 485), (2409, 3447), (2479, 3448), (2480, 484)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00614.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00614.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00614.jpg,3612,2771,1,1,1,"[[(255, 183), (2470, 183), (2470, 3455), (255, 3455)]]","[[[(278, 480), (267, 3452), (387, 3451), (404, 481)], [(444, 481), (427, 3451), (583, 3451), (598, 485)], [(639, 346), (623, 3451), (777, 3451), (719, 349)], [(834, 341), (817, 3451), (977, 3451), (925, 337)], [(1028, 487), (1017, 3451), (1973, 3452), (1985, 493)], [(2030, 387), (2013, 3452), (2192, 3453), (2130, 380)], [(2242, 496), (2232, 3453), (2343, 3453), (2353, 493)], [(2393, 493), (2383, 3453), (2450, 3455), (2465, 493)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00615.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00615.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00615.jpg,3612,2744,1,1,1,"[[(278, 199), (2482, 199), (2482, 3465), (278, 3465)]]","[[[(296, 497), (284, 3458), (405, 3457), (421, 497)], [(461, 497), (445, 3457), (601, 3458), (616, 498)], [(656, 361), (641, 3458), (794, 3458), (753, 363)], [(849, 352), (834, 3458), (992, 3456), (952, 347)], [(1043, 497), (1032, 3456), (1983, 3464), (1609, 499)], [(2042, 390), (2023, 3464), (2202, 3463), (2130, 383)], [(2255, 498), (2242, 3463), (2350, 3464), (2366, 495)], [(2406, 495), (2390, 3464), (2462, 3465), (2475, 494)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00616.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00616.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00616.jpg,3594,2771,1,1,1,"[[(262, 175), (2451, 175), (2451, 3472), (262, 3472)]]","[[[(284, 472), (247, 3398), (367, 3398), (404, 472)], [(444, 472), (407, 3398), (563, 3395), (598, 477)], [(640, 341), (603, 3395), (756, 3394), (735, 344)], [(835, 336), (796, 3394), (955, 3394), (933, 333)], [(1027, 484), (995, 3394), (1951, 3391), (1983, 494)], [(2027, 389), (1991, 3391), (2170, 3392), (2114, 381)], [(2238, 499), (2210, 3392), (2322, 3392), (2349, 498)], [(2389, 498), (2362, 3392), (2429, 3392), (2460, 500)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00617.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00617.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00617.jpg,3594,2744,1,1,1,"[[(268, 182), (2484, 182), (2484, 3357), (268, 3357)]]","[[[(290, 478), (291, 3351), (411, 3350), (415, 478)], [(455, 478), (451, 3350), (607, 3351), (611, 478)], [(650, 343), (647, 3351), (798, 3351), (733, 342)], [(844, 333), (838, 3351), (998, 3352), (937, 327)], [(1037, 477), (1038, 3352), (1987, 3356), (1992, 474)], [(2036, 368), (2027, 3356), (2206, 3357), (2147, 361)], [(2249, 476), (2246, 3357), (2356, 3357), (2359, 470)], [(2399, 470), (2396, 3357), (2464, 3357), (2467, 471)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00618.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00618.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00618.jpg,3603,2774,1,1,1,"[[(249, 188), (2486, 188), (2486, 3436), (249, 3436)]]","[[[(274, 484), (284, 3477), (403, 3475), (396, 484)], [(436, 484), (443, 3475), (599, 3470), (592, 485)], [(630, 350), (639, 3470), (793, 3467), (721, 351)], [(825, 342), (833, 3467), (991, 3462), (915, 337)], [(1019, 485), (1031, 3462), (1987, 3442), (1974, 481)], [(2018, 374), (2027, 3442), (2206, 3440), (2102, 366)], [(2231, 481), (2246, 3440), (2358, 3437), (2341, 1134)], [(2382, 480), (2398, 3437), (2466, 3436), (2452, 480)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00619.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00619.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00619.jpg,3603,2746,1,1,1,"[[(264, 176), (2488, 176), (2488, 3444), (264, 3444)]]","[[[(288, 474), (292, 3448), (412, 3447), (412, 474)], [(452, 474), (452, 3447), (606, 3445), (606, 473)], [(646, 336), (646, 3445), (799, 3443), (717, 335)], [(839, 328), (839, 3443), (999, 3446), (943, 321)], [(1031, 472), (1039, 3446), (1990, 3446), (1985, 468)], [(2030, 364), (2030, 3446), (2208, 3445), (2135, 355)], [(2242, 469), (2248, 3445), (2357, 3445), (2353, 463)], [(2393, 463), (2397, 3445), (2468, 3444), (2464, 463)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00620.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00620.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00620.jpg,3603,2774,1,1,1,"[[(246, 186), (2472, 186), (2472, 3340), (246, 3340)]]","[[[(272, 487), (275, 3361), (394, 3359), (394, 487)], [(434, 487), (434, 3359), (589, 3356), (589, 487)], [(630, 349), (629, 3356), (781, 3354), (706, 351)], [(823, 343), (821, 3354), (982, 3352), (913, 338)], [(1017, 487), (1022, 3352), (1976, 3343), (1971, 485)], [(2013, 378), (2016, 3343), (2196, 3343), (2101, 369)], [(2227, 485), (2236, 3343), (2346, 3341), (2335, 1282)], [(2377, 483), (2386, 3341), (2456, 3340), (2445, 487)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00641.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00641.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00641.jpg,2730,1649,1,2,2,"[[(244, 268), (1387, 268), (1387, 1028), (244, 1028)], [(239, 1132), (1365, 1132), (1365, 2368), (239, 2368)]]","[[[(266, 275), (258, 1024), (489, 1020), (493, 262)], [(533, 262), (529, 1020), (694, 1018), (694, 260)], [(734, 260), (734, 1018), (860, 871), (867, 403)], [(904, 260), (897, 1017), (1062, 1017), (1067, 263)], [(1107, 263), (1102, 1017), (1367, 1028), (1360, 276)]], [[(259, 1132), (259, 2368), (662, 2367), (679, 1127)], [(719, 1127), (713, 1292), (662, 2367), (971, 1130)], [(1011, 1130), (998, 2368), (1345, 2368), (1345, 1132)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00642.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00642.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00642.jpg,2730,1649,1,2,2,"[[(392, 368), (1453, 368), (1453, 746), (392, 746)], [(267, 832), (1448, 832), (1448, 1218), (267, 1218)]]","[[[(412, 370), (412, 746), (837, 746), (837, 370)], [(877, 370), (877, 746), (981, 746), (988, 368)], [(1028, 368), (1021, 746), (1073, 746), (986, 370)], [(1107, 370), (1113, 746), (1182, 744), (1202, 370)], [(1222, 371), (1222, 744), (1433, 746), (1433, 370)]], [[(287, 832), (287, 1203), (522, 1206), (522, 832)], [(562, 832), (562, 1206), (711, 1207), (709, 832)], [(749, 832), (751, 1207), (877, 1208), (870, 832)], [(910, 832), (917, 1208), (1008, 1209), (999, 832)], [(1039, 832), (1048, 1209), (1137, 1211), (1133, 832)], [(1173, 832), (1177, 1211), (1308, 1215), (1309, 832)], [(1349, 832), (1348, 1215), (1427, 1220), (1428, 832)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00643.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00643.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00643.jpg,2730,1649,1,1,1,"[[(279, 324), (1489, 324), (1489, 2309), (279, 2309)]]","[[[(288, 323), (285, 2294), (370, 2295), (361, 325)], [(401, 325), (410, 2295), (500, 2296), (470, 329)], [(510, 329), (540, 2296), (628, 2296), (579, 331)], [(619, 331), (668, 2296), (744, 2298), (748, 332)], [(788, 332), (784, 2298), (851, 2303), (858, 334)], [(898, 334), (891, 2303), (986, 2304), (980, 340)], [(1020, 340), (1026, 2304), (1097, 2307), (1122, 342)], [(1162, 342), (1137, 2307), (1206, 2309), (1224, 340)], [(1264, 340), (1246, 2309), (1335, 2307), (1320, 345)], [(1360, 345), (1375, 2307), (1453, 2309), (1436, 345)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00644.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00644.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00644.jpg,2730,1649,1,2,2,"[[(289, 321), (851, 321), (851, 2444), (289, 2444)], [(885, 319), (1481, 319), (1481, 2437), (885, 2437)]]","[[[(309, 321), (276, 2445), (332, 2444), (355, 320)], [(395, 320), (372, 2444), (425, 2443), (447, 320)], [(487, 320), (465, 2443), (831, 2444), (864, 320)]], [[(905, 319), (874, 2445), (932, 2443), (953, 319)], [(993, 319), (972, 2443), (1019, 2442), (1040, 319)], [(1080, 319), (1059, 2442), (1461, 2434), (1461, 319)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00645.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00645.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00645.jpg,2244,1386,1,2,2,"[[(353, 493), (662, 493), (662, 1670), (353, 1670)], [(676, 492), (978, 495), (978, 1673), (670, 1673)]]","[[[(373, 493), (384, 1670), (447, 1670), (446, 493)], [(486, 493), (487, 1670), (642, 1670), (642, 493)]], [[(697, 493), (694, 1673), (759, 1673), (759, 495)], [(799, 495), (799, 1673), (958, 1673), (955, 494)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00646.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00646.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00646.jpg,2244,1386,1,1,1,"[[(395, 432), (1078, 432), (1078, 1559), (395, 1559)]]","[[[(417, 434), (426, 1576), (853, 1564), (844, 436)], [(884, 436), (893, 1564), (1058, 1559), (1052, 437)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00647.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00647.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00647.jpg,2412,1476,1,2,2,"[[(211, 416), (693, 416), (693, 2152), (211, 2152)], [(732, 419), (1249, 419), (1249, 2155), (732, 2155)]]","[[[(231, 416), (231, 2152), (295, 2151), (311, 416)], [(351, 416), (335, 2151), (378, 2151), (386, 416)], [(426, 416), (418, 2151), (441, 2149), (447, 416)], [(487, 416), (481, 2149), (488, 2149), (503, 587)], [(546, 415), (528, 2149), (574, 2149), (583, 416)], [(623, 416), (614, 2149), (635, 2149), (644, 416)], [(684, 416), (675, 2149), (686, 2150), (700, 588)]], [[(752, 419), (754, 2154), (835, 2154), (846, 418)], [(886, 418), (875, 2154), (919, 2154), (932, 419)], [(972, 419), (959, 2154), (981, 2153), (994, 419)], [(1034, 419), (1021, 2153), (1016, 2154), (1037, 589)], [(1079, 419), (1056, 2154), (1113, 2154), (1130, 419)], [(1170, 419), (1153, 2154), (1175, 2154), (1192, 419)], [(1232, 419), (1215, 2154), (1229, 2155), (1228, 589)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00650.JPG,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00650.JPG,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00650.JPG,3290,4254,1,1,1,"[[(189, 148), (4065, 148), (4065, 3147), (189, 3147)]]","[[[(216, 146), (187, 3111), (357, 3114), (388, 147)], [(428, 147), (397, 3114), (574, 3113), (599, 149)], [(639, 149), (614, 3113), (839, 3115), (863, 155)], [(903, 155), (879, 3115), (1162, 3122), (1192, 155)], [(1232, 155), (1202, 3122), (1472, 3125), (1504, 160)], [(1544, 160), (1512, 3125), (1739, 3127), (1768, 162)], [(1808, 162), (1779, 3127), (2040, 3130), (2067, 169)], [(2186, 190), (2190, 3128), (2324, 3133), (2320, 189)], [(2360, 189), (2364, 3133), (2608, 3137), (2599, 191)], [(2639, 191), (2648, 3137), (2893, 3136), (2885, 191)], [(2925, 191), (2933, 3136), (3091, 3141), (3081, 188)], [(3121, 188), (3131, 3141), (3305, 3145), (3296, 191)], [(3336, 191), (3345, 3145), (3577, 3144), (3558, 191)], [(3598, 191), (3617, 3144), (3860, 3147), (3841, 192)], [(3881, 192), (3900, 3147), (4035, 3149), (4020, 186)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00651.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00651.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00651.jpg,3040,4023,1,1,1,"[[(125, 163), (3925, 163), (3925, 2989), (125, 2989)]]","[[[(145, 163), (144, 3016), (318, 3014), (312, 167)], [(352, 167), (358, 3014), (621, 3004), (614, 167)], [(654, 167), (661, 3004), (869, 3002), (864, 166)], [(904, 166), (909, 3002), (1138, 2990), (1112, 166)], [(1152, 166), (1178, 2990), (1333, 2985), (1302, 172)], [(1342, 172), (1373, 2985), (1589, 2979), (1560, 164)], [(1600, 164), (1629, 2979), (1999, 2989), (1999, 172)], [(2039, 172), (2039, 2989), (2373, 2989), (2366, 163)], [(2406, 163), (2413, 2989), (2569, 2987), (2574, 160)], [(2614, 160), (2609, 2987), (2794, 2988), (2793, 163)], [(2833, 163), (2834, 2988), (3025, 2989), (3038, 163)], [(3078, 163), (3065, 2989), (3304, 2990), (3312, 156)], [(3352, 156), (3344, 2990), (3566, 2988), (3565, 165)], [(3605, 165), (3606, 2988), (3913, 2989), (3906, 157)]]]"
