img_path,table_mask,col_mask,original_height,original_width,hasTable,table_count,col_count,table_bboxes,col_bboxes
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00042.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00042.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00042.jpg,3302,4084,1,1,1,"[[(91, 188), (4034, 188), (4034, 3132), (91, 3132)]]","[[[(134, 185), (152, 3126), (439, 3123), (424, 185)], [(464, 185), (479, 3123), (776, 3117), (758, 184)], [(798, 184), (816, 3117), (1092, 3112), (1084, 189)], [(1124, 189), (1132, 3112), (1398, 3108), (1375, 185)], [(1415, 185), (1438, 3108), (1694, 3098), (1665, 187)], [(1705, 187), (1734, 3098), (2075, 3091), (2069, 190)], [(2109, 190), (2115, 3091), (2384, 3086), (2378, 177)], [(2418, 177), (2424, 3086), (2701, 3088), (2701, 178)], [(2741, 178), (2741, 3088), (3029, 3088), (3032, 175)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00043.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00043.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00043.jpg,3939,4787,1,1,1,"[[(278, 299), (4536, 299), (4536, 3872), (278, 3872)]]","[[[(303, 313), (303, 3886), (742, 3886), (713, 313)], [(753, 313), (779, 3691), (742, 3886), (1177, 312)], [(1217, 312), (1243, 3884), (1615, 3886), (1581, 314)], [(1621, 314), (1655, 3886), (1887, 3887), (1859, 314)], [(1899, 314), (1927, 3887), (2367, 3884), (2382, 273)], [(2485, 265), (2443, 3883), (2829, 3886), (2864, 765)], [(2912, 305), (2869, 3886), (3315, 3885), (3355, 318)], [(3395, 318), (3355, 3885), (3563, 3885), (3600, 321)], [(3640, 321), (3603, 3885), (4028, 3885), (4085, 320)], [(4125, 320), (4068, 3885), (4521, 3886), (4556, 322)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00044.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00044.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00044.jpg,4087,5132,1,1,1,"[[(255, 271), (4847, 271), (4847, 3606), (255, 3606)]]","[[[(279, 262), (288, 3607), (739, 3606), (727, 259)], [(767, 259), (779, 3606), (1194, 3604), (1180, 251)], [(1220, 251), (1234, 3604), (1626, 3605), (1615, 247)], [(1655, 247), (1666, 3605), (1958, 3601), (1955, 241)], [(1995, 241), (1998, 3601), (2441, 3601), (2435, 236)], [(2676, 233), (2701, 3604), (3102, 3601), (3080, 227)], [(3120, 227), (3142, 3601), (3502, 3599), (3481, 225)], [(3521, 225), (3542, 3599), (3835, 3601), (3820, 219)], [(3860, 219), (3875, 3601), (4252, 3607), (4233, 217)], [(4273, 217), (4292, 3607), (4837, 3600), (4828, 212)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00045.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00045.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00045.jpg,3538,4114,1,1,1,"[[(126, 151), (3948, 151), (3948, 3476), (126, 3476)]]","[[[(146, 151), (165, 3402), (513, 3399), (494, 153)], [(534, 153), (553, 3399), (929, 3404), (916, 152)], [(956, 152), (969, 3404), (1262, 3405), (1245, 148)], [(1285, 148), (1302, 3405), (1511, 3403), (1495, 150)], [(1535, 150), (1551, 3403), (1979, 3402), (1961, 151)], [(2147, 139), (2148, 3398), (2473, 3424), (2482, 135)], [(2522, 135), (2513, 3424), (2856, 3435), (2870, 137)], [(2910, 137), (2896, 3435), (3091, 3443), (3103, 138)], [(3143, 138), (3131, 3443), (3506, 3456), (3516, 148)], [(3556, 148), (3546, 3456), (3930, 3470), (3945, 148)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00046.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00046.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00046.jpg,3788,4622,1,1,1,"[[(48, 127), (4572, 127), (4572, 3687), (48, 3687)]]","[[[(60, 64), (83, 3687), (389, 3687), (358, 62)], [(398, 62), (429, 3687), (769, 3686), (729, 60)], [(769, 60), (809, 3686), (1102, 3686), (1098, 58)], [(1138, 58), (1142, 3686), (1532, 3679), (1487, 52)], [(1527, 52), (1572, 3679), (2297, 3684), (2264, 51)], [(2304, 51), (2337, 3684), (2862, 3688), (2840, 48)], [(2880, 48), (2902, 3688), (3227, 3686), (3197, 44)], [(3237, 44), (3267, 3686), (3616, 3686), (3618, 44)], [(3658, 44), (3656, 3686), (4031, 3687), (4024, 42)], [(4064, 42), (4071, 3687), (4552, 3687), (4554, 40)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00047.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00047.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00047.jpg,3821,5123,1,1,1,"[[(178, 260), (4905, 260), (4905, 3641), (178, 3641)]]","[[[(204, 257), (247, 3647), (685, 3645), (635, 251)], [(675, 251), (725, 3645), (1237, 3635), (1189, 245)], [(1229, 245), (1277, 3635), (1626, 3638), (1575, 244)], [(1615, 244), (1666, 3638), (1926, 3633), (1875, 238)], [(1915, 238), (1966, 3633), (2463, 3623), (2413, 224)], [(2654, 229), (2663, 3633), (3056, 3633), (3043, 226)], [(3083, 226), (3096, 3633), (3554, 3636), (3539, 220)], [(3579, 220), (3594, 3636), (3755, 3632), (3743, 217)], [(3783, 217), (3795, 3632), (4297, 3629), (4284, 217)], [(4324, 217), (4337, 3629), (4878, 3631), (4855, 215)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00048.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00048.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00048.jpg,3433,4163,1,1,1,"[[(59, 221), (3394, 221), (3394, 3408), (59, 3408)]]","[[[(77, 224), (35, 3411), (367, 3405), (453, 225)], [(493, 225), (407, 3405), (731, 3409), (789, 228)], [(829, 228), (771, 3409), (1076, 3401), (1165, 230)], [(1205, 230), (1116, 3401), (1376, 3399), (1456, 224)], [(1496, 224), (1416, 3399), (1674, 3403), (1777, 223)], [(1817, 223), (1714, 3403), (2101, 3411), (2101, 225)], [(2141, 225), (2141, 3411), (2280, 3411), (2348, 227)], [(2388, 227), (2320, 3411), (2637, 3411), (2671, 224)], [(2711, 224), (2677, 3411), (2941, 3410), (2971, 226)], [(3011, 226), (2981, 3410), (3378, 3414), (3397, 230)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00049.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00049.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00049.jpg,4169,5096,1,1,1,"[[(182, 187), (4877, 187), (4877, 4018), (182, 4018)]]","[[[(202, 189), (163, 4024), (622, 4017), (664, 191)], [(704, 191), (662, 4017), (1089, 4017), (1130, 197)], [(1170, 197), (1129, 4017), (1523, 4018), (1562, 202)], [(1602, 202), (1563, 4018), (1871, 4016), (1904, 205)], [(1944, 205), (1911, 4016), (2357, 4018), (2394, 212)], [(2665, 221), (2672, 4017), (3063, 4022), (3056, 223)], [(3096, 223), (3103, 4022), (3480, 4021), (3471, 222)], [(3511, 222), (3520, 4021), (3822, 4023), (3817, 228)], [(3857, 228), (3862, 4023), (4242, 4024), (4231, 230)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00050.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00050.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00050.jpg,4617,5935,1,1,1,"[[(352, 506), (5582, 506), (5582, 4326), (352, 4326)]]","[[[(392, 875), (383, 4319), (910, 4320), (921, 875)], [(961, 875), (950, 4320), (1509, 4319), (1525, 875)], [(1565, 875), (1549, 4319), (1948, 4319), (1964, 875)], [(2004, 875), (1988, 4319), (2287, 4319), (2304, 875)], [(2344, 875), (2327, 4319), (2889, 4320), (2900, 875)], [(3052, 875), (3047, 4322), (3490, 4323), (3494, 875)], [(3534, 875), (3530, 4323), (3975, 4321), (3988, 875)], [(4031, 488), (4015, 4321), (4098, 4323), (4105, 488)], [(4145, 488), (4138, 4323), (4222, 4323), (4231, 488)], [(4271, 488), (4262, 4323), (4304, 4324), (4324, 594)], [(4362, 875), (4344, 4324), (4759, 4323), (4766, 875)], [(4806, 875), (4799, 4323), (5189, 4324), (5189, 875)], [(5229, 875), (5229, 4324), (5562, 4326), (5558, 875)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00051.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00051.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00051.jpg,3672,4656,1,1,1,"[[(53, 115), (4539, 115), (4539, 3525), (53, 3525)]]","[[[(79, 108), (79, 3518), (451, 3519), (415, 109)], [(455, 109), (491, 3519), (857, 3514), (812, 108)], [(852, 108), (897, 3514), (1260, 3520), (1200, 109)], [(1240, 109), (1300, 3520), (1751, 3518), (1672, 104)], [(1712, 104), (1791, 3518), (2270, 3516), (2276, 564)], [(2318, 107), (2310, 3516), (2775, 3518), (2825, 106)], [(2865, 106), (2815, 3518), (3207, 3518), (3288, 106)], [(3328, 106), (3247, 3518), (3668, 3513), (3744, 107)], [(3784, 107), (3708, 3513), (4009, 3518), (4117, 109)], [(4157, 109), (4049, 3518), (4540, 3517), (4540, 107)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00052.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00052.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00052.jpg,4640,5971,1,1,1,"[[(434, 514), (5585, 514), (5585, 4355), (434, 4355)]]","[[[(465, 522), (479, 4371), (984, 4370), (970, 519)], [(1010, 519), (1024, 4370), (1431, 4368), (1431, 519)], [(1471, 519), (1471, 4368), (1989, 4363), (1984, 522)], [(2024, 522), (2029, 4363), (2386, 4362), (2384, 519)], [(2424, 519), (2426, 4362), (2881, 4362), (2881, 519)], [(3159, 519), (3163, 4362), (3593, 4359), (3588, 519)], [(3628, 519), (3633, 4359), (4038, 4361), (4033, 519)], [(4073, 519), (4078, 4361), (4379, 4356), (4371, 519)], [(4411, 519), (4419, 4356), (4837, 4358), (4827, 520)], [(4867, 520), (4877, 4358), (5572, 4357), (5570, 519)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00053.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00053.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00053.jpg,3396,5214,1,1,1,"[[(188, 239), (5149, 239), (5149, 3279), (188, 3279)]]","[[[(199, 236), (197, 3284), (271, 3284), (271, 235)], [(311, 235), (311, 3284), (813, 3284), (813, 233)], [(853, 233), (853, 3284), (1315, 3283), (1315, 230)], [(1355, 230), (1355, 3283), (1733, 3285), (1727, 230)], [(1767, 230), (1773, 3285), (2093, 3284), (2093, 227)], [(2133, 227), (2133, 3284), (2597, 3284), (2597, 225)], [(2637, 225), (2637, 3284), (3194, 3280), (3186, 222)], [(3226, 222), (3234, 3280), (3742, 3278), (3728, 221)], [(3768, 221), (3782, 3278), (4019, 3276), (4003, 220)], [(4043, 220), (4059, 3276), (4563, 3278), (4544, 219)], [(4584, 219), (4603, 3278), (5118, 3284), (5114, 219)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00054.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00054.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00054.jpg,3321,4039,1,1,1,"[[(161, 203), (3854, 203), (3834, 3181), (185, 3197)]]","[[[(197, 215), (212, 3201), (597, 3198), (583, 216)], [(623, 216), (637, 3198), (904, 3203), (904, 213)], [(944, 213), (944, 3203), (1284, 3204), (1275, 216)], [(1315, 216), (1324, 3204), (1635, 3202), (1625, 218)], [(1665, 218), (1675, 3202), (1969, 3197), (1969, 220)], [(2063, 219), (2070, 3193), (2385, 3193), (2403, 220)], [(2443, 220), (2425, 3193), (2723, 3192), (2731, 224)], [(2771, 224), (2763, 3192), (2954, 3189), (2962, 226)], [(3002, 226), (2994, 3189), (3312, 3184), (3320, 226)], [(3360, 226), (3352, 3184), (3811, 3180), (3830, 230)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00055.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00055.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00055.jpg,4326,5436,1,1,1,"[[(450, 405), (5067, 405), (5067, 4045), (450, 4045)]]","[[[(477, 406), (486, 4045), (946, 4047), (930, 405)], [(970, 405), (986, 4047), (1417, 4045), (1405, 405)], [(1445, 405), (1457, 4045), (1851, 4042), (1838, 405)], [(1878, 405), (1891, 4042), (2196, 4045), (2183, 405)], [(2223, 405), (2236, 4045), (2659, 4043), (2659, 405)], [(2862, 405), (2862, 4045), (3267, 4045), (3255, 402)], [(3295, 402), (3307, 4045), (3687, 4045), (3677, 400)], [(3717, 400), (3727, 4045), (4033, 4045), (4015, 405)], [(4055, 405), (4073, 4045), (4456, 4048), (4444, 405)], [(4484, 405), (4496, 4048), (5057, 4036), (5047, 405)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00056.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00056.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00056.jpg,4189,5285,1,1,1,"[[(477, 405), (4859, 405), (4859, 3832), (477, 3832)]]","[[[(497, 405), (529, 3825), (899, 3824), (869, 405)], [(909, 405), (939, 3824), (1358, 3824), (1326, 399)], [(1366, 399), (1398, 3824), (1732, 3825), (1707, 399)], [(1747, 399), (1772, 3825), (2000, 3826), (1966, 400)], [(2006, 400), (2040, 3826), (2509, 3823), (2479, 405)], [(2901, 401), (2873, 3828), (3266, 3827), (3296, 406)], [(3336, 406), (3306, 3827), (3685, 3827), (3719, 403)], [(3759, 403), (3725, 3827), (3930, 3826), (3966, 406)], [(4006, 406), (3970, 3826), (4384, 3830), (4422, 407)], [(4462, 407), (4424, 3830), (4839, 3832), (4885, 404)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00057.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00057.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00057.jpg,3936,2573,1,1,1,"[[(204, 102), (2437, 102), (2437, 3736), (204, 3736)]]","[[[(224, 89), (224, 3723), (559, 3728), (568, 97)], [(608, 97), (599, 3728), (1983, 3735), (2038, 106)], [(2078, 106), (2023, 3735), (2444, 3730), (2444, 96)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00058.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00058.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00058.jpg,3750,4902,1,1,1,"[[(239, 251), (4637, 251), (4637, 3568), (239, 3568)]]","[[[(252, 256), (269, 3573), (681, 3572), (665, 255)], [(705, 255), (721, 3572), (1213, 3567), (1196, 250)], [(1236, 250), (1253, 3567), (1593, 3573), (1572, 237)], [(1612, 237), (1633, 3573), (1881, 3570), (1865, 242)], [(1905, 242), (1921, 3570), (2393, 3568), (2377, 233)], [(2523, 255), (2499, 3567), (2867, 3569), (2884, 256)], [(2924, 256), (2907, 3569), (3348, 3570), (3366, 264)], [(3406, 264), (3388, 3570), (3546, 3570), (3560, 264)], [(3600, 264), (3586, 3570), (4065, 3572), (4072, 266)], [(4112, 266), (4105, 3572), (4625, 3571), (4631, 268)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00059.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00059.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00059.jpg,3214,4250,1,1,1,"[[(147, 122), (4095, 122), (4095, 3126), (147, 3126)]]","[[[(178, 509), (167, 3126), (231, 3127), (236, 509)], [(276, 509), (271, 3127), (615, 3126), (618, 506)], [(658, 506), (655, 3126), (905, 3124), (907, 506)], [(947, 506), (945, 3124), (1289, 3128), (1292, 503)], [(1332, 503), (1329, 3128), (1575, 3127), (1579, 505)], [(1619, 505), (1615, 3127), (2001, 3126), (2002, 505)], [(2257, 113), (2277, 3126), (2339, 3124), (2317, 112)], [(2357, 112), (2379, 3124), (2483, 3128), (2462, 112)], [(2502, 112), (2523, 3128), (2587, 3127), (2562, 112)], [(2602, 112), (2627, 3127), (2735, 3125), (2711, 392)], [(2754, 112), (2775, 3125), (2837, 3125), (2816, 111)], [(2856, 111), (2877, 3125), (2983, 3125), (2961, 112)], [(3001, 112), (3023, 3125), (3082, 3125), (3061, 112)], [(3101, 112), (3122, 3125), (3275, 3126), (3251, 395)], [(3290, 112), (3315, 3126), (3555, 3127), (3530, 113)], [(3575, 497), (3595, 3127), (3796, 3130), (3770, 501)], [(3810, 501), (3836, 3130), (4082, 3128), (4057, 501)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00060.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00060.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00060.jpg,3752,2450,1,1,1,"[[(76, 61), (2384, 52), (2381, 3705), (72, 3705)]]","[[[(95, 220), (92, 3705), (602, 3705), (584, 79)], [(642, 77), (642, 3705), (2361, 3705), (2365, 49)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00061.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00061.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00061.jpg,4130,5033,1,1,1,"[[(279, 226), (4851, 226), (4851, 4050), (279, 4050)]]","[[[(279, 232), (231, 4031), (695, 4032), (719, 234)], [(759, 234), (735, 4032), (1157, 4028), (1180, 235)], [(1220, 235), (1197, 4028), (1593, 4030), (1620, 238)], [(1660, 238), (1633, 4030), (1930, 4036), (1959, 240)], [(1999, 240), (1970, 4036), (2419, 4034), (2441, 243)], [(2665, 240), (2625, 4033), (3027, 4034), (3066, 250)], [(3106, 250), (3067, 4034), (3429, 4041), (3474, 253)], [(3514, 253), (3469, 4041), (3770, 4038), (3810, 251)], [(3850, 251), (3810, 4038), (4194, 4044), (4228, 256)], [(4268, 256), (4234, 4044), (4785, 4041), (4838, 259)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00062.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00062.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00062.jpg,4202,5186,1,1,1,"[[(162, 256), (5091, 256), (5091, 3923), (162, 3923)]]","[[[(213, 268), (168, 3920), (593, 3917), (594, 260)], [(634, 260), (633, 3917), (1026, 3917), (969, 260)], [(1009, 260), (1066, 3917), (1398, 3916), (1306, 256)], [(1346, 256), (1438, 3916), (1794, 3917), (1697, 254)], [(1737, 254), (1834, 3917), (2583, 3918), (2573, 257)], [(2613, 257), (2623, 3918), (3159, 3908), (3146, 266)], [(3186, 266), (3199, 3908), (3584, 3911), (3559, 266)], [(3599, 266), (3624, 3911), (3856, 3913), (3818, 267)], [(3858, 267), (3896, 3913), (4184, 3910), (4122, 262)], [(4162, 262), (4224, 3910), (5079, 3913), (5014, 266)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00063.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00063.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00063.jpg,4006,5112,1,1,1,"[[(271, 196), (4939, 196), (4939, 3873), (271, 3873)]]","[[[(306, 201), (297, 3872), (714, 3869), (695, 200)], [(735, 200), (754, 3869), (1157, 3875), (1131, 199)], [(1171, 199), (1197, 3875), (1575, 3871), (1574, 551)], [(1609, 198), (1615, 3871), (2003, 3870), (1980, 197)], [(2020, 197), (2043, 3870), (2611, 3846), (2611, 170)], [(2651, 170), (2651, 3846), (2962, 3872), (2977, 192)], [(3017, 192), (3002, 3872), (3303, 3867), (3347, 542)], [(3388, 194), (3343, 3867), (3722, 3870), (3741, 193)], [(3781, 193), (3762, 3870), (4172, 3869), (4177, 191)], [(4217, 191), (4212, 3869), (4919, 3873), (4934, 192)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00064.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00064.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00064.jpg,3515,4164,1,1,1,"[[(118, 66), (3757, 67), (3761, 205), (4102, 204), (4101, 3454), (118, 3454)]]","[[[(138, 66), (154, 3339), (614, 3335), (629, 60)], [(669, 60), (654, 3335), (892, 3334), (929, 58)], [(969, 58), (932, 3334), (1156, 3333), (1175, 57)], [(1215, 57), (1196, 3333), (1457, 3328), (1471, 56)], [(1511, 56), (1497, 3328), (1958, 3331), (1958, 66)], [(2191, 56), (2242, 3338), (2599, 3345), (2607, 47)], [(2647, 47), (2639, 3345), (2882, 3337), (2900, 46)], [(2940, 46), (2922, 3337), (3158, 3335), (3182, 35)], [(3222, 35), (3198, 3335), (3434, 3337), (3447, 46)], [(3487, 46), (3474, 3337), (4093, 3348), (3736, 207)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00065.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00065.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00065.jpg,3669,5067,1,1,1,"[[(358, 419), (4590, 419), (4590, 3551), (358, 3551)]]","[[[(385, 735), (371, 3528), (777, 3529), (792, 735)], [(832, 735), (817, 3529), (1268, 3528), (1284, 735)], [(1324, 735), (1308, 3528), (1621, 3533), (1638, 735)], [(1678, 735), (1661, 3533), (1896, 3533), (1913, 735)], [(1953, 735), (1936, 3533), (2385, 3535), (2404, 735)], [(2555, 751), (2560, 3536), (2908, 3539), (2902, 746)], [(2942, 746), (2948, 3539), (3298, 3539), (3301, 745)], [(3344, 435), (3338, 3539), (3394, 3539), (3403, 432)], [(3443, 432), (3434, 3539), (3494, 3540), (3502, 435)], [(3542, 435), (3534, 3540), (3563, 3540), (3578, 520)], [(3612, 744), (3603, 3540), (3924, 3544), (3930, 744)], [(3970, 744), (3964, 3544), (4268, 3543), (4269, 745)], [(4309, 745), (4308, 3543), (4560, 3547), (4559, 746)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00066.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00066.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00066.jpg,3731,4722,1,1,1,"[[(122, 198), (4600, 198), (4600, 3423), (122, 3423)]]","[[[(146, 579), (118, 3410), (193, 3412), (220, 579)], [(260, 579), (233, 3412), (629, 3418), (654, 583)], [(694, 583), (669, 3418), (1095, 3427), (1128, 584)], [(1168, 584), (1135, 3427), (1477, 3432), (1506, 588)], [(1546, 588), (1517, 3432), (1762, 3437), (1792, 589)], [(1832, 589), (1802, 3437), (2236, 3443), (2272, 592)], [(2496, 196), (2505, 3421), (2591, 3420), (2585, 185)], [(2625, 185), (2631, 3420), (2788, 3419), (2777, 178)], [(2817, 178), (2828, 3419), (2885, 3421), (2876, 182)], [(2916, 182), (2925, 3421), (3031, 3415), (3024, 474)], [(3067, 574), (3071, 3415), (3403, 3403), (3399, 577)], [(3439, 577), (3443, 3403), (3594, 3400), (3593, 579)], [(3633, 579), (3634, 3400), (4016, 3395), (4009, 579)], [(4049, 579), (4056, 3395), (4600, 3386), (4594, 579)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00067.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00067.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00067.jpg,3338,4247,1,1,1,"[[(70, 134), (4147, 129), (4201, 3281), (31, 3302)]]","[[[(100, 137), (41, 3308), (288, 3309), (358, 140)], [(398, 140), (333, 3159), (663, 3301), (731, 147)], [(771, 147), (708, 3159), (1136, 3301), (1179, 152)], [(1219, 152), (1175, 3271), (1136, 3301), (1589, 151)], [(1629, 151), (1621, 3306), (2097, 3299), (2074, 164)], [(2114, 164), (2137, 3299), (2504, 3304), (2521, 162)], [(2561, 162), (2544, 3304), (3033, 3297), (3028, 149)], [(3068, 149), (3073, 3297), (3464, 3297), (3417, 132)], [(3457, 132), (3508, 3166), (3811, 3299), (3770, 126)], [(3810, 126), (3852, 3205), (3811, 3299), (4101, 123)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00068.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00068.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00068.jpg,3088,3951,1,1,1,"[[(47, 98), (3927, 98), (3927, 3086), (47, 3086)]]","[[[(68, 94), (75, 3040), (397, 3044), (404, 90)], [(444, 90), (437, 3044), (793, 3048), (804, 243)], [(845, 86), (833, 3048), (1174, 3052), (1239, 82)], [(1279, 82), (1214, 3052), (1583, 3057), (1607, 234)], [(1649, 78), (1623, 3057), (1962, 3061), (1897, 249)], [(2012, 74), (2036, 3061), (2349, 3065), (2294, 235)], [(2331, 71), (2389, 3065), (2737, 3070), (2700, 230)], [(2738, 68), (2777, 3070), (3132, 3073), (3106, 65)], [(3146, 65), (3172, 3073), (3520, 3072), (3461, 222)], [(3497, 62), (3560, 3072), (3907, 3072), (3881, 214)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00069.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00069.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00069.jpg,4179,5319,1,1,1,"[[(217, 213), (5033, 213), (5033, 4067), (217, 4067)]]","[[[(237, 213), (241, 4043), (690, 4045), (678, 208)], [(718, 208), (730, 4045), (1169, 4047), (1161, 206)], [(1202, 206), (1209, 4047), (1636, 4049), (1633, 209)], [(1673, 209), (1676, 4049), (2059, 4051), (2050, 211)], [(2090, 211), (2099, 4051), (2538, 4053), (2524, 218)], [(2809, 225), (2750, 4053), (3166, 4055), (3210, 574)], [(3254, 226), (3206, 4055), (3603, 4057), (3653, 232)], [(3693, 232), (3643, 4057), (3860, 4058), (3914, 590)], [(3955, 236), (3900, 4058), (4303, 4061), (4347, 242)], [(4387, 242), (4343, 4061), (5013, 4067), (5051, 604)]]]"
