img_path,table_mask,col_mask,original_height,original_width,hasTable,table_count,col_count,table_bboxes,col_bboxes
marmot_processed\image_v2\10.1.1.30.3555_14.jpg,marmot_processed\table_mask\10.1.1.30.3555_14_table_mask.png,marmot_processed\col_mask\10.1.1.30.3555_14_col_mask.png,1123,794,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.30.3568_7.jpg,marmot_processed\table_mask\10.1.1.30.3568_7_table_mask.png,marmot_processed\col_mask\10.1.1.30.3568_7_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.30.3568_9.jpg,marmot_processed\table_mask\10.1.1.30.3568_9_table_mask.png,marmot_processed\col_mask\10.1.1.30.3568_9_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.58.6850_3.jpg,marmot_processed\table_mask\10.1.1.58.6850_3_table_mask.png,marmot_processed\col_mask\10.1.1.58.6850_3_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.58.6850_6.jpg,marmot_processed\table_mask\10.1.1.58.6850_6_table_mask.png,marmot_processed\col_mask\10.1.1.58.6850_6_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2186_13.jpg,marmot_processed\table_mask\10.1.1.6.2186_13_table_mask.png,marmot_processed\col_mask\10.1.1.6.2186_13_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2186_8.jpg,marmot_processed\table_mask\10.1.1.6.2186_8_table_mask.png,marmot_processed\col_mask\10.1.1.6.2186_8_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2186_9.jpg,marmot_processed\table_mask\10.1.1.6.2186_9_table_mask.png,marmot_processed\col_mask\10.1.1.6.2186_9_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2189_4.jpg,marmot_processed\table_mask\10.1.1.6.2189_4_table_mask.png,marmot_processed\col_mask\10.1.1.6.2189_4_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2189_5.jpg,marmot_processed\table_mask\10.1.1.6.2189_5_table_mask.png,marmot_processed\col_mask\10.1.1.6.2189_5_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2189_9.jpg,marmot_processed\table_mask\10.1.1.6.2189_9_table_mask.png,marmot_processed\col_mask\10.1.1.6.2189_9_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2190_4.jpg,marmot_processed\table_mask\10.1.1.6.2190_4_table_mask.png,marmot_processed\col_mask\10.1.1.6.2190_4_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2191_23.jpg,marmot_processed\table_mask\10.1.1.6.2191_23_table_mask.png,marmot_processed\col_mask\10.1.1.6.2191_23_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2191_29.jpg,marmot_processed\table_mask\10.1.1.6.2191_29_table_mask.png,marmot_processed\col_mask\10.1.1.6.2191_29_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2191_30.jpg,marmot_processed\table_mask\10.1.1.6.2191_30_table_mask.png,marmot_processed\col_mask\10.1.1.6.2191_30_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2192_4.jpg,marmot_processed\table_mask\10.1.1.6.2192_4_table_mask.png,marmot_processed\col_mask\10.1.1.6.2192_4_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2192_6.jpg,marmot_processed\table_mask\10.1.1.6.2192_6_table_mask.png,marmot_processed\col_mask\10.1.1.6.2192_6_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2192_7.jpg,marmot_processed\table_mask\10.1.1.6.2192_7_table_mask.png,marmot_processed\col_mask\10.1.1.6.2192_7_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2197_2.jpg,marmot_processed\table_mask\10.1.1.6.2197_2_table_mask.png,marmot_processed\col_mask\10.1.1.6.2197_2_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2198_3.jpg,marmot_processed\table_mask\10.1.1.6.2198_3_table_mask.png,marmot_processed\col_mask\10.1.1.6.2198_3_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2198_5.jpg,marmot_processed\table_mask\10.1.1.6.2198_5_table_mask.png,marmot_processed\col_mask\10.1.1.6.2198_5_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2199_3.jpg,marmot_processed\table_mask\10.1.1.6.2199_3_table_mask.png,marmot_processed\col_mask\10.1.1.6.2199_3_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2199_4.jpg,marmot_processed\table_mask\10.1.1.6.2199_4_table_mask.png,marmot_processed\col_mask\10.1.1.6.2199_4_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2199_5.jpg,marmot_processed\table_mask\10.1.1.6.2199_5_table_mask.png,marmot_processed\col_mask\10.1.1.6.2199_5_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2202_3.jpg,marmot_processed\table_mask\10.1.1.6.2202_3_table_mask.png,marmot_processed\col_mask\10.1.1.6.2202_3_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2203_3.jpg,marmot_processed\table_mask\10.1.1.6.2203_3_table_mask.png,marmot_processed\col_mask\10.1.1.6.2203_3_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2203_5.jpg,marmot_processed\table_mask\10.1.1.6.2203_5_table_mask.png,marmot_processed\col_mask\10.1.1.6.2203_5_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2203_6.jpg,marmot_processed\table_mask\10.1.1.6.2203_6_table_mask.png,marmot_processed\col_mask\10.1.1.6.2203_6_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2208_6.jpg,marmot_processed\table_mask\10.1.1.6.2208_6_table_mask.png,marmot_processed\col_mask\10.1.1.6.2208_6_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2211_2.jpg,marmot_processed\table_mask\10.1.1.6.2211_2_table_mask.png,marmot_processed\col_mask\10.1.1.6.2211_2_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2211_4.jpg,marmot_processed\table_mask\10.1.1.6.2211_4_table_mask.png,marmot_processed\col_mask\10.1.1.6.2211_4_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2216_4.jpg,marmot_processed\table_mask\10.1.1.6.2216_4_table_mask.png,marmot_processed\col_mask\10.1.1.6.2216_4_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2224_3.jpg,marmot_processed\table_mask\10.1.1.6.2224_3_table_mask.png,marmot_processed\col_mask\10.1.1.6.2224_3_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2226_3.jpg,marmot_processed\table_mask\10.1.1.6.2226_3_table_mask.png,marmot_processed\col_mask\10.1.1.6.2226_3_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2226_4.jpg,marmot_processed\table_mask\10.1.1.6.2226_4_table_mask.png,marmot_processed\col_mask\10.1.1.6.2226_4_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2231_4.jpg,marmot_processed\table_mask\10.1.1.6.2231_4_table_mask.png,marmot_processed\col_mask\10.1.1.6.2231_4_col_mask.png,935,625,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2231_7.jpg,marmot_processed\table_mask\10.1.1.6.2231_7_table_mask.png,marmot_processed\col_mask\10.1.1.6.2231_7_col_mask.png,935,625,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2231_9.jpg,marmot_processed\table_mask\10.1.1.6.2231_9_table_mask.png,marmot_processed\col_mask\10.1.1.6.2231_9_col_mask.png,935,625,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2232_3.jpg,marmot_processed\table_mask\10.1.1.6.2232_3_table_mask.png,marmot_processed\col_mask\10.1.1.6.2232_3_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2233_2.jpg,marmot_processed\table_mask\10.1.1.6.2233_2_table_mask.png,marmot_processed\col_mask\10.1.1.6.2233_2_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2236_24.jpg,marmot_processed\table_mask\10.1.1.6.2236_24_table_mask.png,marmot_processed\col_mask\10.1.1.6.2236_24_col_mask.png,963,651,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2236_31.jpg,marmot_processed\table_mask\10.1.1.6.2236_31_table_mask.png,marmot_processed\col_mask\10.1.1.6.2236_31_col_mask.png,963,651,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2238_15.jpg,marmot_processed\table_mask\10.1.1.6.2238_15_table_mask.png,marmot_processed\col_mask\10.1.1.6.2238_15_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2238_19.jpg,marmot_processed\table_mask\10.1.1.6.2238_19_table_mask.png,marmot_processed\col_mask\10.1.1.6.2238_19_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2242_3.jpg,marmot_processed\table_mask\10.1.1.6.2242_3_table_mask.png,marmot_processed\col_mask\10.1.1.6.2242_3_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2242_4.jpg,marmot_processed\table_mask\10.1.1.6.2242_4_table_mask.png,marmot_processed\col_mask\10.1.1.6.2242_4_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2245_13.jpg,marmot_processed\table_mask\10.1.1.6.2245_13_table_mask.png,marmot_processed\col_mask\10.1.1.6.2245_13_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2245_14.jpg,marmot_processed\table_mask\10.1.1.6.2245_14_table_mask.png,marmot_processed\col_mask\10.1.1.6.2245_14_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2246_15.jpg,marmot_processed\table_mask\10.1.1.6.2246_15_table_mask.png,marmot_processed\col_mask\10.1.1.6.2246_15_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2246_18.jpg,marmot_processed\table_mask\10.1.1.6.2246_18_table_mask.png,marmot_processed\col_mask\10.1.1.6.2246_18_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2246_3.jpg,marmot_processed\table_mask\10.1.1.6.2246_3_table_mask.png,marmot_processed\col_mask\10.1.1.6.2246_3_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2246_4.jpg,marmot_processed\table_mask\10.1.1.6.2246_4_table_mask.png,marmot_processed\col_mask\10.1.1.6.2246_4_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2246_7.jpg,marmot_processed\table_mask\10.1.1.6.2246_7_table_mask.png,marmot_processed\col_mask\10.1.1.6.2246_7_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2249_10.jpg,marmot_processed\table_mask\10.1.1.6.2249_10_table_mask.png,marmot_processed\col_mask\10.1.1.6.2249_10_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2250_16.jpg,marmot_processed\table_mask\10.1.1.6.2250_16_table_mask.png,marmot_processed\col_mask\10.1.1.6.2250_16_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2250_19.jpg,marmot_processed\table_mask\10.1.1.6.2250_19_table_mask.png,marmot_processed\col_mask\10.1.1.6.2250_19_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2250_22.jpg,marmot_processed\table_mask\10.1.1.6.2250_22_table_mask.png,marmot_processed\col_mask\10.1.1.6.2250_22_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2250_28.jpg,marmot_processed\table_mask\10.1.1.6.2250_28_table_mask.png,marmot_processed\col_mask\10.1.1.6.2250_28_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2250_3.jpg,marmot_processed\table_mask\10.1.1.6.2250_3_table_mask.png,marmot_processed\col_mask\10.1.1.6.2250_3_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2250_36.jpg,marmot_processed\table_mask\10.1.1.6.2250_36_table_mask.png,marmot_processed\col_mask\10.1.1.6.2250_36_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2250_38.jpg,marmot_processed\table_mask\10.1.1.6.2250_38_table_mask.png,marmot_processed\col_mask\10.1.1.6.2250_38_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2250_52.jpg,marmot_processed\table_mask\10.1.1.6.2250_52_table_mask.png,marmot_processed\col_mask\10.1.1.6.2250_52_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2252_12.jpg,marmot_processed\table_mask\10.1.1.6.2252_12_table_mask.png,marmot_processed\col_mask\10.1.1.6.2252_12_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2252_7.jpg,marmot_processed\table_mask\10.1.1.6.2252_7_table_mask.png,marmot_processed\col_mask\10.1.1.6.2252_7_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2257_11.jpg,marmot_processed\table_mask\10.1.1.6.2257_11_table_mask.png,marmot_processed\col_mask\10.1.1.6.2257_11_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2257_4.jpg,marmot_processed\table_mask\10.1.1.6.2257_4_table_mask.png,marmot_processed\col_mask\10.1.1.6.2257_4_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2257_6.jpg,marmot_processed\table_mask\10.1.1.6.2257_6_table_mask.png,marmot_processed\col_mask\10.1.1.6.2257_6_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2257_9.jpg,marmot_processed\table_mask\10.1.1.6.2257_9_table_mask.png,marmot_processed\col_mask\10.1.1.6.2257_9_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2258_14.jpg,marmot_processed\table_mask\10.1.1.6.2258_14_table_mask.png,marmot_processed\col_mask\10.1.1.6.2258_14_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2258_5.jpg,marmot_processed\table_mask\10.1.1.6.2258_5_table_mask.png,marmot_processed\col_mask\10.1.1.6.2258_5_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2258_7.jpg,marmot_processed\table_mask\10.1.1.6.2258_7_table_mask.png,marmot_processed\col_mask\10.1.1.6.2258_7_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2258_9.jpg,marmot_processed\table_mask\10.1.1.6.2258_9_table_mask.png,marmot_processed\col_mask\10.1.1.6.2258_9_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2260_2.jpg,marmot_processed\table_mask\10.1.1.6.2260_2_table_mask.png,marmot_processed\col_mask\10.1.1.6.2260_2_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2264_30.jpg,marmot_processed\table_mask\10.1.1.6.2264_30_table_mask.png,marmot_processed\col_mask\10.1.1.6.2264_30_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2264_31.jpg,marmot_processed\table_mask\10.1.1.6.2264_31_table_mask.png,marmot_processed\col_mask\10.1.1.6.2264_31_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2264_49.jpg,marmot_processed\table_mask\10.1.1.6.2264_49_table_mask.png,marmot_processed\col_mask\10.1.1.6.2264_49_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2264_51.jpg,marmot_processed\table_mask\10.1.1.6.2264_51_table_mask.png,marmot_processed\col_mask\10.1.1.6.2264_51_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2264_64.jpg,marmot_processed\table_mask\10.1.1.6.2264_64_table_mask.png,marmot_processed\col_mask\10.1.1.6.2264_64_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2266_3.jpg,marmot_processed\table_mask\10.1.1.6.2266_3_table_mask.png,marmot_processed\col_mask\10.1.1.6.2266_3_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2267_28.jpg,marmot_processed\table_mask\10.1.1.6.2267_28_table_mask.png,marmot_processed\col_mask\10.1.1.6.2267_28_col_mask.png,808,503,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2267_6.jpg,marmot_processed\table_mask\10.1.1.6.2267_6_table_mask.png,marmot_processed\col_mask\10.1.1.6.2267_6_col_mask.png,808,503,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2272_5.jpg,marmot_processed\table_mask\10.1.1.6.2272_5_table_mask.png,marmot_processed\col_mask\10.1.1.6.2272_5_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2272_7.jpg,marmot_processed\table_mask\10.1.1.6.2272_7_table_mask.png,marmot_processed\col_mask\10.1.1.6.2272_7_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2279_14.jpg,marmot_processed\table_mask\10.1.1.6.2279_14_table_mask.png,marmot_processed\col_mask\10.1.1.6.2279_14_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2279_18.jpg,marmot_processed\table_mask\10.1.1.6.2279_18_table_mask.png,marmot_processed\col_mask\10.1.1.6.2279_18_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2279_9.jpg,marmot_processed\table_mask\10.1.1.6.2279_9_table_mask.png,marmot_processed\col_mask\10.1.1.6.2279_9_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2280_14.jpg,marmot_processed\table_mask\10.1.1.6.2280_14_table_mask.png,marmot_processed\col_mask\10.1.1.6.2280_14_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2280_8.jpg,marmot_processed\table_mask\10.1.1.6.2280_8_table_mask.png,marmot_processed\col_mask\10.1.1.6.2280_8_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2281_11.jpg,marmot_processed\table_mask\10.1.1.6.2281_11_table_mask.png,marmot_processed\col_mask\10.1.1.6.2281_11_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2281_5.jpg,marmot_processed\table_mask\10.1.1.6.2281_5_table_mask.png,marmot_processed\col_mask\10.1.1.6.2281_5_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2281_7.jpg,marmot_processed\table_mask\10.1.1.6.2281_7_table_mask.png,marmot_processed\col_mask\10.1.1.6.2281_7_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2281_9.jpg,marmot_processed\table_mask\10.1.1.6.2281_9_table_mask.png,marmot_processed\col_mask\10.1.1.6.2281_9_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2286_5.jpg,marmot_processed\table_mask\10.1.1.6.2286_5_table_mask.png,marmot_processed\col_mask\10.1.1.6.2286_5_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2291_5.jpg,marmot_processed\table_mask\10.1.1.6.2291_5_table_mask.png,marmot_processed\col_mask\10.1.1.6.2291_5_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2291_7.jpg,marmot_processed\table_mask\10.1.1.6.2291_7_table_mask.png,marmot_processed\col_mask\10.1.1.6.2291_7_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2292_14.jpg,marmot_processed\table_mask\10.1.1.6.2292_14_table_mask.png,marmot_processed\col_mask\10.1.1.6.2292_14_col_mask.png,1123,794,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2292_4.jpg,marmot_processed\table_mask\10.1.1.6.2292_4_table_mask.png,marmot_processed\col_mask\10.1.1.6.2292_4_col_mask.png,1123,794,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2292_7.jpg,marmot_processed\table_mask\10.1.1.6.2292_7_table_mask.png,marmot_processed\col_mask\10.1.1.6.2292_7_col_mask.png,1123,794,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2296_3.jpg,marmot_processed\table_mask\10.1.1.6.2296_3_table_mask.png,marmot_processed\col_mask\10.1.1.6.2296_3_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2296_4.jpg,marmot_processed\table_mask\10.1.1.6.2296_4_table_mask.png,marmot_processed\col_mask\10.1.1.6.2296_4_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2299_5.jpg,marmot_processed\table_mask\10.1.1.6.2299_5_table_mask.png,marmot_processed\col_mask\10.1.1.6.2299_5_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2300_6.jpg,marmot_processed\table_mask\10.1.1.6.2300_6_table_mask.png,marmot_processed\col_mask\10.1.1.6.2300_6_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2302_13.jpg,marmot_processed\table_mask\10.1.1.6.2302_13_table_mask.png,marmot_processed\col_mask\10.1.1.6.2302_13_col_mask.png,1123,794,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2302_7.jpg,marmot_processed\table_mask\10.1.1.6.2302_7_table_mask.png,marmot_processed\col_mask\10.1.1.6.2302_7_col_mask.png,1123,794,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2306_5.jpg,marmot_processed\table_mask\10.1.1.6.2306_5_table_mask.png,marmot_processed\col_mask\10.1.1.6.2306_5_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2306_6.jpg,marmot_processed\table_mask\10.1.1.6.2306_6_table_mask.png,marmot_processed\col_mask\10.1.1.6.2306_6_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2308_3.jpg,marmot_processed\table_mask\10.1.1.6.2308_3_table_mask.png,marmot_processed\col_mask\10.1.1.6.2308_3_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2308_4.jpg,marmot_processed\table_mask\10.1.1.6.2308_4_table_mask.png,marmot_processed\col_mask\10.1.1.6.2308_4_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2308_6.jpg,marmot_processed\table_mask\10.1.1.6.2308_6_table_mask.png,marmot_processed\col_mask\10.1.1.6.2308_6_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2310_4.jpg,marmot_processed\table_mask\10.1.1.6.2310_4_table_mask.png,marmot_processed\col_mask\10.1.1.6.2310_4_col_mask.png,1145,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2310_5.jpg,marmot_processed\table_mask\10.1.1.6.2310_5_table_mask.png,marmot_processed\col_mask\10.1.1.6.2310_5_col_mask.png,1145,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2310_6.jpg,marmot_processed\table_mask\10.1.1.6.2310_6_table_mask.png,marmot_processed\col_mask\10.1.1.6.2310_6_col_mask.png,1145,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2313_2.jpg,marmot_processed\table_mask\10.1.1.6.2313_2_table_mask.png,marmot_processed\col_mask\10.1.1.6.2313_2_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2316_3.jpg,marmot_processed\table_mask\10.1.1.6.2316_3_table_mask.png,marmot_processed\col_mask\10.1.1.6.2316_3_col_mask.png,1123,794,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2317_2.jpg,marmot_processed\table_mask\10.1.1.6.2317_2_table_mask.png,marmot_processed\col_mask\10.1.1.6.2317_2_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2318_6.jpg,marmot_processed\table_mask\10.1.1.6.2318_6_table_mask.png,marmot_processed\col_mask\10.1.1.6.2318_6_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2319_13.jpg,marmot_processed\table_mask\10.1.1.6.2319_13_table_mask.png,marmot_processed\col_mask\10.1.1.6.2319_13_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2319_15.jpg,marmot_processed\table_mask\10.1.1.6.2319_15_table_mask.png,marmot_processed\col_mask\10.1.1.6.2319_15_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2319_23.jpg,marmot_processed\table_mask\10.1.1.6.2319_23_table_mask.png,marmot_processed\col_mask\10.1.1.6.2319_23_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2319_24.jpg,marmot_processed\table_mask\10.1.1.6.2319_24_table_mask.png,marmot_processed\col_mask\10.1.1.6.2319_24_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2321_16.jpg,marmot_processed\table_mask\10.1.1.6.2321_16_table_mask.png,marmot_processed\col_mask\10.1.1.6.2321_16_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2321_24.jpg,marmot_processed\table_mask\10.1.1.6.2321_24_table_mask.png,marmot_processed\col_mask\10.1.1.6.2321_24_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2330_13.jpg,marmot_processed\table_mask\10.1.1.6.2330_13_table_mask.png,marmot_processed\col_mask\10.1.1.6.2330_13_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2330_8.jpg,marmot_processed\table_mask\10.1.1.6.2330_8_table_mask.png,marmot_processed\col_mask\10.1.1.6.2330_8_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2332_9.jpg,marmot_processed\table_mask\10.1.1.6.2332_9_table_mask.png,marmot_processed\col_mask\10.1.1.6.2332_9_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2335_106.jpg,marmot_processed\table_mask\10.1.1.6.2335_106_table_mask.png,marmot_processed\col_mask\10.1.1.6.2335_106_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2335_16.jpg,marmot_processed\table_mask\10.1.1.6.2335_16_table_mask.png,marmot_processed\col_mask\10.1.1.6.2335_16_col_mask.png,1123,793,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2335_61.jpg,marmot_processed\table_mask\10.1.1.6.2335_61_table_mask.png,marmot_processed\col_mask\10.1.1.6.2335_61_col_mask.png,1123,793,0,0,0,[],[]
